id_dep,libDep,id_circo,libCirco,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,indicateur,valeur
06,Alpes-Maritimes,06007,7ème circonscription,96284,66888,"69,47%",29396,"30,53%",65866,"68,41%","98,47%",761,"0,79%","1,14%",261,"0,27%","0,39%",Numéro de panneau 13,
06,Alpes-Maritimes,06008,8ème circonscription,84414,54674,"64,77%",29740,"35,23%",53836,"63,78%","98,47%",581,"0,69%","1,06%",257,"0,30%","0,47%",Numéro de panneau 13,
06,Alpes-Maritimes,06009,9ème circonscription,82386,55099,"66,88%",27287,"33,12%",54178,"65,76%","98,33%",684,"0,83%","1,24%",237,"0,29%","0,43%",Numéro de panneau 13,
06,Alpes-Maritimes,06001,1ère circonscription,81879,51738,"63,19%",30141,"36,81%",50709,"61,93%","98,01%",667,"0,81%","1,29%",362,"0,44%","0,70%",Nuance candidat 13,
06,Alpes-Maritimes,06002,2ème circonscription,90381,61067,"67,57%",29314,"32,43%",59641,"65,99%","97,66%",996,"1,10%","1,63%",430,"0,48%","0,70%",Nuance candidat 13,
06,Alpes-Maritimes,06003,3ème circonscription,91724,59012,"64,34%",32712,"35,66%",57837,"63,06%","98,01%",763,"0,83%","1,29%",412,"0,45%","0,70%",Nuance candidat 13,
06,Alpes-Maritimes,06004,4ème circonscription,85660,55871,"65,22%",29789,"34,78%",54249,"63,33%","97,10%",985,"1,15%","1,76%",637,"0,74%","1,14%",Nuance candidat 13,
06,Alpes-Maritimes,06005,5ème circonscription,91232,60814,"66,66%",30418,"33,34%",59197,"64,89%","97,34%",1114,"1,22%","1,83%",503,"0,55%","0,83%",Nuance candidat 13,
06,Alpes-Maritimes,06006,6ème circonscription,80186,55696,"69,46%",24490,"30,54%",54485,"67,95%","97,83%",980,"1,22%","1,76%",231,"0,29%","0,41%",Nuance candidat 13,
06,Alpes-Maritimes,06007,7ème circonscription,96284,66888,"69,47%",29396,"30,53%",65866,"68,41%","98,47%",761,"0,79%","1,14%",261,"0,27%","0,39%",Nuance candidat 13,
06,Alpes-Maritimes,06008,8ème circonscription,84414,54674,"64,77%",29740,"35,23%",53836,"63,78%","98,47%",581,"0,69%","1,06%",257,"0,30%","0,47%",Nuance candidat 13,
06,Alpes-Maritimes,06009,9ème circonscription,82386,55099,"66,88%",27287,"33,12%",54178,"65,76%","98,33%",684,"0,83%","1,24%",237,"0,29%","0,43%",Nuance candidat 13,
06,Alpes-Maritimes,06001,1ère circonscription,81879,51738,"63,19%",30141,"36,81%",50709,"61,93%","98,01%",667,"0,81%","1,29%",362,"0,44%","0,70%",Nom candidat 13,
06,Alpes-Maritimes,06002,2ème circonscription,90381,61067,"67,57%",29314,"32,43%",59641,"65,99%","97,66%",996,"1,10%","1,63%",430,"0,48%","0,70%",Nom candidat 13,
06,Alpes-Maritimes,06003,3ème circonscription,91724,59012,"64,34%",32712,"35,66%",57837,"63,06%","98,01%",763,"0,83%","1,29%",412,"0,45%","0,70%",Nom candidat 13,
06,Alpes-Maritimes,06004,4ème circonscription,85660,55871,"65,22%",29789,"34,78%",54249,"63,33%","97,10%",985,"1,15%","1,76%",637,"0,74%","1,14%",Nom candidat 13,
06,Alpes-Maritimes,06005,5ème circonscription,91232,60814,"66,66%",30418,"33,34%",59197,"64,89%","97,34%",1114,"1,22%","1,83%",503,"0,55%","0,83%",Nom candidat 13,
06,Alpes-Maritimes,06006,6ème circonscription,80186,55696,"69,46%",24490,"30,54%",54485,"67,95%","97,83%",980,"1,22%","1,76%",231,"0,29%","0,41%",Nom candidat 13,
06,Alpes-Maritimes,06007,7ème circonscription,96284,66888,"69,47%",29396,"30,53%",65866,"68,41%","98,47%",761,"0,79%","1,14%",261,"0,27%","0,39%",Nom candidat 13,
06,Alpes-Maritimes,06008,8ème circonscription,84414,54674,"64,77%",29740,"35,23%",53836,"63,78%","98,47%",581,"0,69%","1,06%",257,"0,30%","0,47%",Nom candidat 13,
06,Alpes-Maritimes,06009,9ème circonscription,82386,55099,"66,88%",27287,"33,12%",54178,"65,76%","98,33%",684,"0,83%","1,24%",237,"0,29%","0,43%",Nom candidat 13,
06,Alpes-Maritimes,06001,1ère circonscription,81879,51738,"63,19%",30141,"36,81%",50709,"61,93%","98,01%",667,"0,81%","1,29%",362,"0,44%","0,70%",Prénom candidat 13,
06,Alpes-Maritimes,06002,2ème circonscription,90381,61067,"67,57%",29314,"32,43%",59641,"65,99%","97,66%",996,"1,10%","1,63%",430,"0,48%","0,70%",Prénom candidat 13,
06,Alpes-Maritimes,06003,3ème circonscription,91724,59012,"64,34%",32712,"35,66%",57837,"63,06%","98,01%",763,"0,83%","1,29%",412,"0,45%","0,70%",Prénom candidat 13,
06,Alpes-Maritimes,06004,4ème circonscription,85660,55871,"65,22%",29789,"34,78%",54249,"63,33%","97,10%",985,"1,15%","1,76%",637,"0,74%","1,14%",Prénom candidat 13,
06,Alpes-Maritimes,06005,5ème circonscription,91232,60814,"66,66%",30418,"33,34%",59197,"64,89%","97,34%",1114,"1,22%","1,83%",503,"0,55%","0,83%",Prénom candidat 13,
06,Alpes-Maritimes,06006,6ème circonscription,80186,55696,"69,46%",24490,"30,54%",54485,"67,95%","97,83%",980,"1,22%","1,76%",231,"0,29%","0,41%",Prénom candidat 13,
06,Alpes-Maritimes,06007,7ème circonscription,96284,66888,"69,47%",29396,"30,53%",65866,"68,41%","98,47%",761,"0,79%","1,14%",261,"0,27%","0,39%",Prénom candidat 13,
06,Alpes-Maritimes,06008,8ème circonscription,84414,54674,"64,77%",29740,"35,23%",53836,"63,78%","98,47%",581,"0,69%","1,06%",257,"0,30%","0,47%",Prénom candidat 13,
06,Alpes-Maritimes,06009,9ème circonscription,82386,55099,"66,88%",27287,"33,12%",54178,"65,76%","98,33%",684,"0,83%","1,24%",237,"0,29%","0,43%",Prénom candidat 13,
06,Alpes-Maritimes,06001,1ère circonscription,81879,51738,"63,19%",30141,"36,81%",50709,"61,93%","98,01%",667,"0,81%","1,29%",362,"0,44%","0,70%",Sexe candidat 13,
06,Alpes-Maritimes,06002,2ème circonscription,90381,61067,"67,57%",29314,"32,43%",59641,"65,99%","97,66%",996,"1,10%","1,63%",430,"0,48%","0,70%",Sexe candidat 13,
06,Alpes-Maritimes,06003,3ème circonscription,91724,59012,"64,34%",32712,"35,66%",57837,"63,06%","98,01%",763,"0,83%","1,29%",412,"0,45%","0,70%",Sexe candidat 13,
06,Alpes-Maritimes,06004,4ème circonscription,85660,55871,"65,22%",29789,"34,78%",54249,"63,33%","97,10%",985,"1,15%","1,76%",637,"0,74%","1,14%",Sexe candidat 13,
06,Alpes-Maritimes,06005,5ème circonscription,91232,60814,"66,66%",30418,"33,34%",59197,"64,89%","97,34%",1114,"1,22%","1,83%",503,"0,55%","0,83%",Sexe candidat 13,
06,Alpes-Maritimes,06006,6ème circonscription,80186,55696,"69,46%",24490,"30,54%",54485,"67,95%","97,83%",980,"1,22%","1,76%",231,"0,29%","0,41%",Sexe candidat 13,
06,Alpes-Maritimes,06007,7ème circonscription,96284,66888,"69,47%",29396,"30,53%",65866,"68,41%","98,47%",761,"0,79%","1,14%",261,"0,27%","0,39%",Sexe candidat 13,
06,Alpes-Maritimes,06008,8ème circonscription,84414,54674,"64,77%",29740,"35,23%",53836,"63,78%","98,47%",581,"0,69%","1,06%",257,"0,30%","0,47%",Sexe candidat 13,
06,Alpes-Maritimes,06009,9ème circonscription,82386,55099,"66,88%",27287,"33,12%",54178,"65,76%","98,33%",684,"0,83%","1,24%",237,"0,29%","0,43%",Sexe candidat 13,
06,Alpes-Maritimes,06001,1ère circonscription,81879,51738,"63,19%",30141,"36,81%",50709,"61,93%","98,01%",667,"0,81%","1,29%",362,"0,44%","0,70%",Voix 13,
06,Alpes-Maritimes,06002,2ème circonscription,90381,61067,"67,57%",29314,"32,43%",59641,"65,99%","97,66%",996,"1,10%","1,63%",430,"0,48%","0,70%",Voix 13,
06,Alpes-Maritimes,06003,3ème circonscription,91724,59012,"64,34%",32712,"35,66%",57837,"63,06%","98,01%",763,"0,83%","1,29%",412,"0,45%","0,70%",Voix 13,
06,Alpes-Maritimes,06004,4ème circonscription,85660,55871,"65,22%",29789,"34,78%",54249,"63,33%","97,10%",985,"1,15%","1,76%",637,"0,74%","1,14%",Voix 13,
06,Alpes-Maritimes,06005,5ème circonscription,91232,60814,"66,66%",30418,"33,34%",59197,"64,89%","97,34%",1114,"1,22%","1,83%",503,"0,55%","0,83%",Voix 13,
06,Alpes-Maritimes,06006,6ème circonscription,80186,55696,"69,46%",24490,"30,54%",54485,"67,95%","97,83%",980,"1,22%","1,76%",231,"0,29%","0,41%",Voix 13,
06,Alpes-Maritimes,06007,7ème circonscription,96284,66888,"69,47%",29396,"30,53%",65866,"68,41%","98,47%",761,"0,79%","1,14%",261,"0,27%","0,39%",Voix 13,
06,Alpes-Maritimes,06008,8ème circonscription,84414,54674,"64,77%",29740,"35,23%",53836,"63,78%","98,47%",581,"0,69%","1,06%",257,"0,30%","0,47%",Voix 13,
06,Alpes-Maritimes,06009,9ème circonscription,82386,55099,"66,88%",27287,"33,12%",54178,"65,76%","98,33%",684,"0,83%","1,24%",237,"0,29%","0,43%",Voix 13,
06,Alpes-Maritimes,06001,1ère circonscription,81879,51738,"63,19%",30141,"36,81%",50709,"61,93%","98,01%",667,"0,81%","1,29%",362,"0,44%","0,70%",% Voix/inscrits 13,
06,Alpes-Maritimes,06002,2ème circonscription,90381,61067,"67,57%",29314,"32,43%",59641,"65,99%","97,66%",996,"1,10%","1,63%",430,"0,48%","0,70%",% Voix/inscrits 13,
06,Alpes-Maritimes,06003,3ème circonscription,91724,59012,"64,34%",32712,"35,66%",57837,"63,06%","98,01%",763,"0,83%","1,29%",412,"0,45%","0,70%",% Voix/inscrits 13,
06,Alpes-Maritimes,06004,4ème circonscription,85660,55871,"65,22%",29789,"34,78%",54249,"63,33%","97,10%",985,"1,15%","1,76%",637,"0,74%","1,14%",% Voix/inscrits 13,
06,Alpes-Maritimes,06005,5ème circonscription,91232,60814,"66,66%",30418,"33,34%",59197,"64,89%","97,34%",1114,"1,22%","1,83%",503,"0,55%","0,83%",% Voix/inscrits 13,
06,Alpes-Maritimes,06006,6ème circonscription,80186,55696,"69,46%",24490,"30,54%",54485,"67,95%","97,83%",980,"1,22%","1,76%",231,"0,29%","0,41%",% Voix/inscrits 13,
06,Alpes-Maritimes,06007,7ème circonscription,96284,66888,"69,47%",29396,"30,53%",65866,"68,41%","98,47%",761,"0,79%","1,14%",261,"0,27%","0,39%",% Voix/inscrits 13,
06,Alpes-Maritimes,06008,8ème circonscription,84414,54674,"64,77%",29740,"35,23%",53836,"63,78%","98,47%",581,"0,69%","1,06%",257,"0,30%","0,47%",% Voix/inscrits 13,
06,Alpes-Maritimes,06009,9ème circonscription,82386,55099,"66,88%",27287,"33,12%",54178,"65,76%","98,33%",684,"0,83%","1,24%",237,"0,29%","0,43%",% Voix/inscrits 13,
06,Alpes-Maritimes,06001,1ère circonscription,81879,51738,"63,19%",30141,"36,81%",50709,"61,93%","98,01%",667,"0,81%","1,29%",362,"0,44%","0,70%",% Voix/exprimés 13,
06,Alpes-Maritimes,06002,2ème circonscription,90381,61067,"67,57%",29314,"32,43%",59641,"65,99%","97,66%",996,"1,10%","1,63%",430,"0,48%","0,70%",% Voix/exprimés 13,
06,Alpes-Maritimes,06003,3ème circonscription,91724,59012,"64,34%",32712,"35,66%",57837,"63,06%","98,01%",763,"0,83%","1,29%",412,"0,45%","0,70%",% Voix/exprimés 13,
06,Alpes-Maritimes,06004,4ème circonscription,85660,55871,"65,22%",29789,"34,78%",54249,"63,33%","97,10%",985,"1,15%","1,76%",637,"0,74%","1,14%",% Voix/exprimés 13,
06,Alpes-Maritimes,06005,5ème circonscription,91232,60814,"66,66%",30418,"33,34%",59197,"64,89%","97,34%",1114,"1,22%","1,83%",503,"0,55%","0,83%",% Voix/exprimés 13,
06,Alpes-Maritimes,06006,6ème circonscription,80186,55696,"69,46%",24490,"30,54%",54485,"67,95%","97,83%",980,"1,22%","1,76%",231,"0,29%","0,41%",% Voix/exprimés 13,
06,Alpes-Maritimes,06007,7ème circonscription,96284,66888,"69,47%",29396,"30,53%",65866,"68,41%","98,47%",761,"0,79%","1,14%",261,"0,27%","0,39%",% Voix/exprimés 13,
06,Alpes-Maritimes,06008,8ème circonscription,84414,54674,"64,77%",29740,"35,23%",53836,"63,78%","98,47%",581,"0,69%","1,06%",257,"0,30%","0,47%",% Voix/exprimés 13,
06,Alpes-Maritimes,06009,9ème circonscription,82386,55099,"66,88%",27287,"33,12%",54178,"65,76%","98,33%",684,"0,83%","1,24%",237,"0,29%","0,43%",% Voix/exprimés 13,
06,Alpes-Maritimes,06001,1ère circonscription,81879,51738,"63,19%",30141,"36,81%",50709,"61,93%","98,01%",667,"0,81%","1,29%",362,"0,44%","0,70%",Elu 13,
06,Alpes-Maritimes,06002,2ème circonscription,90381,61067,"67,57%",29314,"32,43%",59641,"65,99%","97,66%",996,"1,10%","1,63%",430,"0,48%","0,70%",Elu 13,
06,Alpes-Maritimes,06003,3ème circonscription,91724,59012,"64,34%",32712,"35,66%",57837,"63,06%","98,01%",763,"0,83%","1,29%",412,"0,45%","0,70%",Elu 13,
06,Alpes-Maritimes,06004,4ème circonscription,85660,55871,"65,22%",29789,"34,78%",54249,"63,33%","97,10%",985,"1,15%","1,76%",637,"0,74%","1,14%",Elu 13,
06,Alpes-Maritimes,06005,5ème circonscription,91232,60814,"66,66%",30418,"33,34%",59197,"64,89%","97,34%",1114,"1,22%","1,83%",503,"0,55%","0,83%",Elu 13,
06,Alpes-Maritimes,06006,6ème circonscription,80186,55696,"69,46%",24490,"30,54%",54485,"67,95%","97,83%",980,"1,22%","1,76%",231,"0,29%","0,41%",Elu 13,
06,Alpes-Maritimes,06007,7ème circonscription,96284,66888,"69,47%",29396,"30,53%",65866,"68,41%","98,47%",761,"0,79%","1,14%",261,"0,27%","0,39%",Elu 13,
06,Alpes-Maritimes,06008,8ème circonscription,84414,54674,"64,77%",29740,"35,23%",53836,"63,78%","98,47%",581,"0,69%","1,06%",257,"0,30%","0,47%",Elu 13,
06,Alpes-Maritimes,06009,9ème circonscription,82386,55099,"66,88%",27287,"33,12%",54178,"65,76%","98,33%",684,"0,83%","1,24%",237,"0,29%","0,43%",Elu 13,
06,Alpes-Maritimes,06001,1ère circonscription,81879,51738,"63,19%",30141,"36,81%",50709,"61,93%","98,01%",667,"0,81%","1,29%",362,"0,44%","0,70%",Numéro de panneau 14,
06,Alpes-Maritimes,06002,2ème circonscription,90381,61067,"67,57%",29314,"32,43%",59641,"65,99%","97,66%",996,"1,10%","1,63%",430,"0,48%","0,70%",Numéro de panneau 14,
06,Alpes-Maritimes,06003,3ème circonscription,91724,59012,"64,34%",32712,"35,66%",57837,"63,06%","98,01%",763,"0,83%","1,29%",412,"0,45%","0,70%",Numéro de panneau 14,
06,Alpes-Maritimes,06004,4ème circonscription,85660,55871,"65,22%",29789,"34,78%",54249,"63,33%","97,10%",985,"1,15%","1,76%",637,"0,74%","1,14%",Numéro de panneau 14,
06,Alpes-Maritimes,06005,5ème circonscription,91232,60814,"66,66%",30418,"33,34%",59197,"64,89%","97,34%",1114,"1,22%","1,83%",503,"0,55%","0,83%",Numéro de panneau 14,
06,Alpes-Maritimes,06006,6ème circonscription,80186,55696,"69,46%",24490,"30,54%",54485,"67,95%","97,83%",980,"1,22%","1,76%",231,"0,29%","0,41%",Numéro de panneau 14,
06,Alpes-Maritimes,06007,7ème circonscription,96284,66888,"69,47%",29396,"30,53%",65866,"68,41%","98,47%",761,"0,79%","1,14%",261,"0,27%","0,39%",Numéro de panneau 14,
06,Alpes-Maritimes,06008,8ème circonscription,84414,54674,"64,77%",29740,"35,23%",53836,"63,78%","98,47%",581,"0,69%","1,06%",257,"0,30%","0,47%",Numéro de panneau 14,
06,Alpes-Maritimes,06009,9ème circonscription,82386,55099,"66,88%",27287,"33,12%",54178,"65,76%","98,33%",684,"0,83%","1,24%",237,"0,29%","0,43%",Numéro de panneau 14,
06,Alpes-Maritimes,06001,1ère circonscription,81879,51738,"63,19%",30141,"36,81%",50709,"61,93%","98,01%",667,"0,81%","1,29%",362,"0,44%","0,70%",Nuance candidat 14,
06,Alpes-Maritimes,06002,2ème circonscription,90381,61067,"67,57%",29314,"32,43%",59641,"65,99%","97,66%",996,"1,10%","1,63%",430,"0,48%","0,70%",Nuance candidat 14,
06,Alpes-Maritimes,06003,3ème circonscription,91724,59012,"64,34%",32712,"35,66%",57837,"63,06%","98,01%",763,"0,83%","1,29%",412,"0,45%","0,70%",Nuance candidat 14,
06,Alpes-Maritimes,06004,4ème circonscription,85660,55871,"65,22%",29789,"34,78%",54249,"63,33%","97,10%",985,"1,15%","1,76%",637,"0,74%","1,14%",Nuance candidat 14,
06,Alpes-Maritimes,06005,5ème circonscription,91232,60814,"66,66%",30418,"33,34%",59197,"64,89%","97,34%",1114,"1,22%","1,83%",503,"0,55%","0,83%",Nuance candidat 14,
06,Alpes-Maritimes,06006,6ème circonscription,80186,55696,"69,46%",24490,"30,54%",54485,"67,95%","97,83%",980,"1,22%","1,76%",231,"0,29%","0,41%",Nuance candidat 14,
06,Alpes-Maritimes,06007,7ème circonscription,96284,66888,"69,47%",29396,"30,53%",65866,"68,41%","98,47%",761,"0,79%","1,14%",261,"0,27%","0,39%",Nuance candidat 14,
06,Alpes-Maritimes,06008,8ème circonscription,84414,54674,"64,77%",29740,"35,23%",53836,"63,78%","98,47%",581,"0,69%","1,06%",257,"0,30%","0,47%",Nuance candidat 14,
06,Alpes-Maritimes,06009,9ème circonscription,82386,55099,"66,88%",27287,"33,12%",54178,"65,76%","98,33%",684,"0,83%","1,24%",237,"0,29%","0,43%",Nuance candidat 14,
06,Alpes-Maritimes,06001,1ère circonscription,81879,51738,"63,19%",30141,"36,81%",50709,"61,93%","98,01%",667,"0,81%","1,29%",362,"0,44%","0,70%",Nom candidat 14,
06,Alpes-Maritimes,06002,2ème circonscription,90381,61067,"67,57%",29314,"32,43%",59641,"65,99%","97,66%",996,"1,10%","1,63%",430,"0,48%","0,70%",Nom candidat 14,
06,Alpes-Maritimes,06003,3ème circonscription,91724,59012,"64,34%",32712,"35,66%",57837,"63,06%","98,01%",763,"0,83%","1,29%",412,"0,45%","0,70%",Nom candidat 14,
06,Alpes-Maritimes,06004,4ème circonscription,85660,55871,"65,22%",29789,"34,78%",54249,"63,33%","97,10%",985,"1,15%","1,76%",637,"0,74%","1,14%",Nom candidat 14,
06,Alpes-Maritimes,06005,5ème circonscription,91232,60814,"66,66%",30418,"33,34%",59197,"64,89%","97,34%",1114,"1,22%","1,83%",503,"0,55%","0,83%",Nom candidat 14,
06,Alpes-Maritimes,06006,6ème circonscription,80186,55696,"69,46%",24490,"30,54%",54485,"67,95%","97,83%",980,"1,22%","1,76%",231,"0,29%","0,41%",Nom candidat 14,
06,Alpes-Maritimes,06007,7ème circonscription,96284,66888,"69,47%",29396,"30,53%",65866,"68,41%","98,47%",761,"0,79%","1,14%",261,"0,27%","0,39%",Nom candidat 14,
06,Alpes-Maritimes,06008,8ème circonscription,84414,54674,"64,77%",29740,"35,23%",53836,"63,78%","98,47%",581,"0,69%","1,06%",257,"0,30%","0,47%",Nom candidat 14,
06,Alpes-Maritimes,06009,9ème circonscription,82386,55099,"66,88%",27287,"33,12%",54178,"65,76%","98,33%",684,"0,83%","1,24%",237,"0,29%","0,43%",Nom candidat 14,
06,Alpes-Maritimes,06001,1ère circonscription,81879,51738,"63,19%",30141,"36,81%",50709,"61,93%","98,01%",667,"0,81%","1,29%",362,"0,44%","0,70%",Prénom candidat 14,
06,Alpes-Maritimes,06002,2ème circonscription,90381,61067,"67,57%",29314,"32,43%",59641,"65,99%","97,66%",996,"1,10%","1,63%",430,"0,48%","0,70%",Prénom candidat 14,
06,Alpes-Maritimes,06003,3ème circonscription,91724,59012,"64,34%",32712,"35,66%",57837,"63,06%","98,01%",763,"0,83%","1,29%",412,"0,45%","0,70%",Prénom candidat 14,
06,Alpes-Maritimes,06004,4ème circonscription,85660,55871,"65,22%",29789,"34,78%",54249,"63,33%","97,10%",985,"1,15%","1,76%",637,"0,74%","1,14%",Prénom candidat 14,
06,Alpes-Maritimes,06005,5ème circonscription,91232,60814,"66,66%",30418,"33,34%",59197,"64,89%","97,34%",1114,"1,22%","1,83%",503,"0,55%","0,83%",Prénom candidat 14,
06,Alpes-Maritimes,06006,6ème circonscription,80186,55696,"69,46%",24490,"30,54%",54485,"67,95%","97,83%",980,"1,22%","1,76%",231,"0,29%","0,41%",Prénom candidat 14,
06,Alpes-Maritimes,06007,7ème circonscription,96284,66888,"69,47%",29396,"30,53%",65866,"68,41%","98,47%",761,"0,79%","1,14%",261,"0,27%","0,39%",Prénom candidat 14,
06,Alpes-Maritimes,06008,8ème circonscription,84414,54674,"64,77%",29740,"35,23%",53836,"63,78%","98,47%",581,"0,69%","1,06%",257,"0,30%","0,47%",Prénom candidat 14,
06,Alpes-Maritimes,06009,9ème circonscription,82386,55099,"66,88%",27287,"33,12%",54178,"65,76%","98,33%",684,"0,83%","1,24%",237,"0,29%","0,43%",Prénom candidat 14,
06,Alpes-Maritimes,06001,1ère circonscription,81879,51738,"63,19%",30141,"36,81%",50709,"61,93%","98,01%",667,"0,81%","1,29%",362,"0,44%","0,70%",Sexe candidat 14,
06,Alpes-Maritimes,06002,2ème circonscription,90381,61067,"67,57%",29314,"32,43%",59641,"65,99%","97,66%",996,"1,10%","1,63%",430,"0,48%","0,70%",Sexe candidat 14,
06,Alpes-Maritimes,06003,3ème circonscription,91724,59012,"64,34%",32712,"35,66%",57837,"63,06%","98,01%",763,"0,83%","1,29%",412,"0,45%","0,70%",Sexe candidat 14,
06,Alpes-Maritimes,06004,4ème circonscription,85660,55871,"65,22%",29789,"34,78%",54249,"63,33%","97,10%",985,"1,15%","1,76%",637,"0,74%","1,14%",Sexe candidat 14,
06,Alpes-Maritimes,06005,5ème circonscription,91232,60814,"66,66%",30418,"33,34%",59197,"64,89%","97,34%",1114,"1,22%","1,83%",503,"0,55%","0,83%",Sexe candidat 14,
06,Alpes-Maritimes,06006,6ème circonscription,80186,55696,"69,46%",24490,"30,54%",54485,"67,95%","97,83%",980,"1,22%","1,76%",231,"0,29%","0,41%",Sexe candidat 14,
06,Alpes-Maritimes,06007,7ème circonscription,96284,66888,"69,47%",29396,"30,53%",65866,"68,41%","98,47%",761,"0,79%","1,14%",261,"0,27%","0,39%",Sexe candidat 14,
06,Alpes-Maritimes,06008,8ème circonscription,84414,54674,"64,77%",29740,"35,23%",53836,"63,78%","98,47%",581,"0,69%","1,06%",257,"0,30%","0,47%",Sexe candidat 14,
06,Alpes-Maritimes,06009,9ème circonscription,82386,55099,"66,88%",27287,"33,12%",54178,"65,76%","98,33%",684,"0,83%","1,24%",237,"0,29%","0,43%",Sexe candidat 14,
06,Alpes-Maritimes,06001,1ère circonscription,81879,51738,"63,19%",30141,"36,81%",50709,"61,93%","98,01%",667,"0,81%","1,29%",362,"0,44%","0,70%",Voix 14,
06,Alpes-Maritimes,06002,2ème circonscription,90381,61067,"67,57%",29314,"32,43%",59641,"65,99%","97,66%",996,"1,10%","1,63%",430,"0,48%","0,70%",Voix 14,
06,Alpes-Maritimes,06003,3ème circonscription,91724,59012,"64,34%",32712,"35,66%",57837,"63,06%","98,01%",763,"0,83%","1,29%",412,"0,45%","0,70%",Voix 14,
06,Alpes-Maritimes,06004,4ème circonscription,85660,55871,"65,22%",29789,"34,78%",54249,"63,33%","97,10%",985,"1,15%","1,76%",637,"0,74%","1,14%",Voix 14,
06,Alpes-Maritimes,06005,5ème circonscription,91232,60814,"66,66%",30418,"33,34%",59197,"64,89%","97,34%",1114,"1,22%","1,83%",503,"0,55%","0,83%",Voix 14,
06,Alpes-Maritimes,06006,6ème circonscription,80186,55696,"69,46%",24490,"30,54%",54485,"67,95%","97,83%",980,"1,22%","1,76%",231,"0,29%","0,41%",Voix 14,
06,Alpes-Maritimes,06007,7ème circonscription,96284,66888,"69,47%",29396,"30,53%",65866,"68,41%","98,47%",761,"0,79%","1,14%",261,"0,27%","0,39%",Voix 14,
06,Alpes-Maritimes,06008,8ème circonscription,84414,54674,"64,77%",29740,"35,23%",53836,"63,78%","98,47%",581,"0,69%","1,06%",257,"0,30%","0,47%",Voix 14,
06,Alpes-Maritimes,06009,9ème circonscription,82386,55099,"66,88%",27287,"33,12%",54178,"65,76%","98,33%",684,"0,83%","1,24%",237,"0,29%","0,43%",Voix 14,
06,Alpes-Maritimes,06001,1ère circonscription,81879,51738,"63,19%",30141,"36,81%",50709,"61,93%","98,01%",667,"0,81%","1,29%",362,"0,44%","0,70%",% Voix/inscrits 14,
