id_dep,libDep,id_circo,libCirco,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,indicateur,valeur
30,Gard,30006,6ème circonscription,85573,56707,"66,27%",28866,"33,73%",55584,"64,96%","98,02%",796,"0,93%","1,40%",327,"0,38%","0,58%",Numéro de panneau 15,
30,Gard,30001,1ère circonscription,90362,57932,"64,11%",32430,"35,89%",56698,"62,75%","97,87%",870,"0,96%","1,50%",364,"0,40%","0,63%",Nuance candidat 15,
30,Gard,30002,2ème circonscription,96319,67352,"69,93%",28967,"30,07%",65928,"68,45%","97,89%",968,"1,00%","1,44%",456,"0,47%","0,68%",Nuance candidat 15,
30,Gard,30003,3ème circonscription,95926,68042,"70,93%",27884,"29,07%",66265,"69,08%","97,39%",1280,"1,33%","1,88%",497,"0,52%","0,73%",Nuance candidat 15,
30,Gard,30004,4ème circonscription,95047,66206,"69,66%",28841,"30,34%",64421,"67,78%","97,30%",1230,"1,29%","1,86%",555,"0,58%","0,84%",Nuance candidat 15,
30,Gard,30005,5ème circonscription,98971,69605,"70,33%",29366,"29,67%",67305,"68,00%","96,70%",1571,"1,59%","2,26%",729,"0,74%","1,05%",Nuance candidat 15,
30,Gard,30006,6ème circonscription,85573,56707,"66,27%",28866,"33,73%",55584,"64,96%","98,02%",796,"0,93%","1,40%",327,"0,38%","0,58%",Nuance candidat 15,
30,Gard,30001,1ère circonscription,90362,57932,"64,11%",32430,"35,89%",56698,"62,75%","97,87%",870,"0,96%","1,50%",364,"0,40%","0,63%",Nom candidat 15,
30,Gard,30002,2ème circonscription,96319,67352,"69,93%",28967,"30,07%",65928,"68,45%","97,89%",968,"1,00%","1,44%",456,"0,47%","0,68%",Nom candidat 15,
30,Gard,30003,3ème circonscription,95926,68042,"70,93%",27884,"29,07%",66265,"69,08%","97,39%",1280,"1,33%","1,88%",497,"0,52%","0,73%",Nom candidat 15,
30,Gard,30004,4ème circonscription,95047,66206,"69,66%",28841,"30,34%",64421,"67,78%","97,30%",1230,"1,29%","1,86%",555,"0,58%","0,84%",Nom candidat 15,
30,Gard,30005,5ème circonscription,98971,69605,"70,33%",29366,"29,67%",67305,"68,00%","96,70%",1571,"1,59%","2,26%",729,"0,74%","1,05%",Nom candidat 15,
30,Gard,30006,6ème circonscription,85573,56707,"66,27%",28866,"33,73%",55584,"64,96%","98,02%",796,"0,93%","1,40%",327,"0,38%","0,58%",Nom candidat 15,
30,Gard,30001,1ère circonscription,90362,57932,"64,11%",32430,"35,89%",56698,"62,75%","97,87%",870,"0,96%","1,50%",364,"0,40%","0,63%",Prénom candidat 15,
30,Gard,30002,2ème circonscription,96319,67352,"69,93%",28967,"30,07%",65928,"68,45%","97,89%",968,"1,00%","1,44%",456,"0,47%","0,68%",Prénom candidat 15,
30,Gard,30003,3ème circonscription,95926,68042,"70,93%",27884,"29,07%",66265,"69,08%","97,39%",1280,"1,33%","1,88%",497,"0,52%","0,73%",Prénom candidat 15,
30,Gard,30004,4ème circonscription,95047,66206,"69,66%",28841,"30,34%",64421,"67,78%","97,30%",1230,"1,29%","1,86%",555,"0,58%","0,84%",Prénom candidat 15,
30,Gard,30005,5ème circonscription,98971,69605,"70,33%",29366,"29,67%",67305,"68,00%","96,70%",1571,"1,59%","2,26%",729,"0,74%","1,05%",Prénom candidat 15,
30,Gard,30006,6ème circonscription,85573,56707,"66,27%",28866,"33,73%",55584,"64,96%","98,02%",796,"0,93%","1,40%",327,"0,38%","0,58%",Prénom candidat 15,
30,Gard,30001,1ère circonscription,90362,57932,"64,11%",32430,"35,89%",56698,"62,75%","97,87%",870,"0,96%","1,50%",364,"0,40%","0,63%",Sexe candidat 15,
30,Gard,30002,2ème circonscription,96319,67352,"69,93%",28967,"30,07%",65928,"68,45%","97,89%",968,"1,00%","1,44%",456,"0,47%","0,68%",Sexe candidat 15,
30,Gard,30003,3ème circonscription,95926,68042,"70,93%",27884,"29,07%",66265,"69,08%","97,39%",1280,"1,33%","1,88%",497,"0,52%","0,73%",Sexe candidat 15,
30,Gard,30004,4ème circonscription,95047,66206,"69,66%",28841,"30,34%",64421,"67,78%","97,30%",1230,"1,29%","1,86%",555,"0,58%","0,84%",Sexe candidat 15,
30,Gard,30005,5ème circonscription,98971,69605,"70,33%",29366,"29,67%",67305,"68,00%","96,70%",1571,"1,59%","2,26%",729,"0,74%","1,05%",Sexe candidat 15,
30,Gard,30006,6ème circonscription,85573,56707,"66,27%",28866,"33,73%",55584,"64,96%","98,02%",796,"0,93%","1,40%",327,"0,38%","0,58%",Sexe candidat 15,
30,Gard,30001,1ère circonscription,90362,57932,"64,11%",32430,"35,89%",56698,"62,75%","97,87%",870,"0,96%","1,50%",364,"0,40%","0,63%",Voix 15,
30,Gard,30002,2ème circonscription,96319,67352,"69,93%",28967,"30,07%",65928,"68,45%","97,89%",968,"1,00%","1,44%",456,"0,47%","0,68%",Voix 15,
30,Gard,30003,3ème circonscription,95926,68042,"70,93%",27884,"29,07%",66265,"69,08%","97,39%",1280,"1,33%","1,88%",497,"0,52%","0,73%",Voix 15,
30,Gard,30004,4ème circonscription,95047,66206,"69,66%",28841,"30,34%",64421,"67,78%","97,30%",1230,"1,29%","1,86%",555,"0,58%","0,84%",Voix 15,
30,Gard,30005,5ème circonscription,98971,69605,"70,33%",29366,"29,67%",67305,"68,00%","96,70%",1571,"1,59%","2,26%",729,"0,74%","1,05%",Voix 15,
30,Gard,30006,6ème circonscription,85573,56707,"66,27%",28866,"33,73%",55584,"64,96%","98,02%",796,"0,93%","1,40%",327,"0,38%","0,58%",Voix 15,
30,Gard,30001,1ère circonscription,90362,57932,"64,11%",32430,"35,89%",56698,"62,75%","97,87%",870,"0,96%","1,50%",364,"0,40%","0,63%",% Voix/inscrits 15,
30,Gard,30002,2ème circonscription,96319,67352,"69,93%",28967,"30,07%",65928,"68,45%","97,89%",968,"1,00%","1,44%",456,"0,47%","0,68%",% Voix/inscrits 15,
30,Gard,30003,3ème circonscription,95926,68042,"70,93%",27884,"29,07%",66265,"69,08%","97,39%",1280,"1,33%","1,88%",497,"0,52%","0,73%",% Voix/inscrits 15,
30,Gard,30004,4ème circonscription,95047,66206,"69,66%",28841,"30,34%",64421,"67,78%","97,30%",1230,"1,29%","1,86%",555,"0,58%","0,84%",% Voix/inscrits 15,
30,Gard,30005,5ème circonscription,98971,69605,"70,33%",29366,"29,67%",67305,"68,00%","96,70%",1571,"1,59%","2,26%",729,"0,74%","1,05%",% Voix/inscrits 15,
30,Gard,30006,6ème circonscription,85573,56707,"66,27%",28866,"33,73%",55584,"64,96%","98,02%",796,"0,93%","1,40%",327,"0,38%","0,58%",% Voix/inscrits 15,
30,Gard,30001,1ère circonscription,90362,57932,"64,11%",32430,"35,89%",56698,"62,75%","97,87%",870,"0,96%","1,50%",364,"0,40%","0,63%",% Voix/exprimés 15,
30,Gard,30002,2ème circonscription,96319,67352,"69,93%",28967,"30,07%",65928,"68,45%","97,89%",968,"1,00%","1,44%",456,"0,47%","0,68%",% Voix/exprimés 15,
30,Gard,30003,3ème circonscription,95926,68042,"70,93%",27884,"29,07%",66265,"69,08%","97,39%",1280,"1,33%","1,88%",497,"0,52%","0,73%",% Voix/exprimés 15,
30,Gard,30004,4ème circonscription,95047,66206,"69,66%",28841,"30,34%",64421,"67,78%","97,30%",1230,"1,29%","1,86%",555,"0,58%","0,84%",% Voix/exprimés 15,
30,Gard,30005,5ème circonscription,98971,69605,"70,33%",29366,"29,67%",67305,"68,00%","96,70%",1571,"1,59%","2,26%",729,"0,74%","1,05%",% Voix/exprimés 15,
30,Gard,30006,6ème circonscription,85573,56707,"66,27%",28866,"33,73%",55584,"64,96%","98,02%",796,"0,93%","1,40%",327,"0,38%","0,58%",% Voix/exprimés 15,
30,Gard,30001,1ère circonscription,90362,57932,"64,11%",32430,"35,89%",56698,"62,75%","97,87%",870,"0,96%","1,50%",364,"0,40%","0,63%",Elu 15,
30,Gard,30002,2ème circonscription,96319,67352,"69,93%",28967,"30,07%",65928,"68,45%","97,89%",968,"1,00%","1,44%",456,"0,47%","0,68%",Elu 15,
30,Gard,30003,3ème circonscription,95926,68042,"70,93%",27884,"29,07%",66265,"69,08%","97,39%",1280,"1,33%","1,88%",497,"0,52%","0,73%",Elu 15,
30,Gard,30004,4ème circonscription,95047,66206,"69,66%",28841,"30,34%",64421,"67,78%","97,30%",1230,"1,29%","1,86%",555,"0,58%","0,84%",Elu 15,
30,Gard,30005,5ème circonscription,98971,69605,"70,33%",29366,"29,67%",67305,"68,00%","96,70%",1571,"1,59%","2,26%",729,"0,74%","1,05%",Elu 15,
30,Gard,30006,6ème circonscription,85573,56707,"66,27%",28866,"33,73%",55584,"64,96%","98,02%",796,"0,93%","1,40%",327,"0,38%","0,58%",Elu 15,
30,Gard,30001,1ère circonscription,90362,57932,"64,11%",32430,"35,89%",56698,"62,75%","97,87%",870,"0,96%","1,50%",364,"0,40%","0,63%",Numéro de panneau 16,
30,Gard,30002,2ème circonscription,96319,67352,"69,93%",28967,"30,07%",65928,"68,45%","97,89%",968,"1,00%","1,44%",456,"0,47%","0,68%",Numéro de panneau 16,
30,Gard,30003,3ème circonscription,95926,68042,"70,93%",27884,"29,07%",66265,"69,08%","97,39%",1280,"1,33%","1,88%",497,"0,52%","0,73%",Numéro de panneau 16,
30,Gard,30004,4ème circonscription,95047,66206,"69,66%",28841,"30,34%",64421,"67,78%","97,30%",1230,"1,29%","1,86%",555,"0,58%","0,84%",Numéro de panneau 16,
30,Gard,30005,5ème circonscription,98971,69605,"70,33%",29366,"29,67%",67305,"68,00%","96,70%",1571,"1,59%","2,26%",729,"0,74%","1,05%",Numéro de panneau 16,
30,Gard,30006,6ème circonscription,85573,56707,"66,27%",28866,"33,73%",55584,"64,96%","98,02%",796,"0,93%","1,40%",327,"0,38%","0,58%",Numéro de panneau 16,
30,Gard,30001,1ère circonscription,90362,57932,"64,11%",32430,"35,89%",56698,"62,75%","97,87%",870,"0,96%","1,50%",364,"0,40%","0,63%",Nuance candidat 16,
30,Gard,30002,2ème circonscription,96319,67352,"69,93%",28967,"30,07%",65928,"68,45%","97,89%",968,"1,00%","1,44%",456,"0,47%","0,68%",Nuance candidat 16,
30,Gard,30003,3ème circonscription,95926,68042,"70,93%",27884,"29,07%",66265,"69,08%","97,39%",1280,"1,33%","1,88%",497,"0,52%","0,73%",Nuance candidat 16,
30,Gard,30004,4ème circonscription,95047,66206,"69,66%",28841,"30,34%",64421,"67,78%","97,30%",1230,"1,29%","1,86%",555,"0,58%","0,84%",Nuance candidat 16,
30,Gard,30005,5ème circonscription,98971,69605,"70,33%",29366,"29,67%",67305,"68,00%","96,70%",1571,"1,59%","2,26%",729,"0,74%","1,05%",Nuance candidat 16,
30,Gard,30006,6ème circonscription,85573,56707,"66,27%",28866,"33,73%",55584,"64,96%","98,02%",796,"0,93%","1,40%",327,"0,38%","0,58%",Nuance candidat 16,
30,Gard,30001,1ère circonscription,90362,57932,"64,11%",32430,"35,89%",56698,"62,75%","97,87%",870,"0,96%","1,50%",364,"0,40%","0,63%",Nom candidat 16,
30,Gard,30002,2ème circonscription,96319,67352,"69,93%",28967,"30,07%",65928,"68,45%","97,89%",968,"1,00%","1,44%",456,"0,47%","0,68%",Nom candidat 16,
30,Gard,30003,3ème circonscription,95926,68042,"70,93%",27884,"29,07%",66265,"69,08%","97,39%",1280,"1,33%","1,88%",497,"0,52%","0,73%",Nom candidat 16,
30,Gard,30004,4ème circonscription,95047,66206,"69,66%",28841,"30,34%",64421,"67,78%","97,30%",1230,"1,29%","1,86%",555,"0,58%","0,84%",Nom candidat 16,
30,Gard,30005,5ème circonscription,98971,69605,"70,33%",29366,"29,67%",67305,"68,00%","96,70%",1571,"1,59%","2,26%",729,"0,74%","1,05%",Nom candidat 16,
30,Gard,30006,6ème circonscription,85573,56707,"66,27%",28866,"33,73%",55584,"64,96%","98,02%",796,"0,93%","1,40%",327,"0,38%","0,58%",Nom candidat 16,
30,Gard,30001,1ère circonscription,90362,57932,"64,11%",32430,"35,89%",56698,"62,75%","97,87%",870,"0,96%","1,50%",364,"0,40%","0,63%",Prénom candidat 16,
30,Gard,30002,2ème circonscription,96319,67352,"69,93%",28967,"30,07%",65928,"68,45%","97,89%",968,"1,00%","1,44%",456,"0,47%","0,68%",Prénom candidat 16,
30,Gard,30003,3ème circonscription,95926,68042,"70,93%",27884,"29,07%",66265,"69,08%","97,39%",1280,"1,33%","1,88%",497,"0,52%","0,73%",Prénom candidat 16,
30,Gard,30004,4ème circonscription,95047,66206,"69,66%",28841,"30,34%",64421,"67,78%","97,30%",1230,"1,29%","1,86%",555,"0,58%","0,84%",Prénom candidat 16,
30,Gard,30005,5ème circonscription,98971,69605,"70,33%",29366,"29,67%",67305,"68,00%","96,70%",1571,"1,59%","2,26%",729,"0,74%","1,05%",Prénom candidat 16,
30,Gard,30006,6ème circonscription,85573,56707,"66,27%",28866,"33,73%",55584,"64,96%","98,02%",796,"0,93%","1,40%",327,"0,38%","0,58%",Prénom candidat 16,
30,Gard,30001,1ère circonscription,90362,57932,"64,11%",32430,"35,89%",56698,"62,75%","97,87%",870,"0,96%","1,50%",364,"0,40%","0,63%",Sexe candidat 16,
30,Gard,30002,2ème circonscription,96319,67352,"69,93%",28967,"30,07%",65928,"68,45%","97,89%",968,"1,00%","1,44%",456,"0,47%","0,68%",Sexe candidat 16,
30,Gard,30003,3ème circonscription,95926,68042,"70,93%",27884,"29,07%",66265,"69,08%","97,39%",1280,"1,33%","1,88%",497,"0,52%","0,73%",Sexe candidat 16,
30,Gard,30004,4ème circonscription,95047,66206,"69,66%",28841,"30,34%",64421,"67,78%","97,30%",1230,"1,29%","1,86%",555,"0,58%","0,84%",Sexe candidat 16,
30,Gard,30005,5ème circonscription,98971,69605,"70,33%",29366,"29,67%",67305,"68,00%","96,70%",1571,"1,59%","2,26%",729,"0,74%","1,05%",Sexe candidat 16,
30,Gard,30006,6ème circonscription,85573,56707,"66,27%",28866,"33,73%",55584,"64,96%","98,02%",796,"0,93%","1,40%",327,"0,38%","0,58%",Sexe candidat 16,
30,Gard,30001,1ère circonscription,90362,57932,"64,11%",32430,"35,89%",56698,"62,75%","97,87%",870,"0,96%","1,50%",364,"0,40%","0,63%",Voix 16,
30,Gard,30002,2ème circonscription,96319,67352,"69,93%",28967,"30,07%",65928,"68,45%","97,89%",968,"1,00%","1,44%",456,"0,47%","0,68%",Voix 16,
30,Gard,30003,3ème circonscription,95926,68042,"70,93%",27884,"29,07%",66265,"69,08%","97,39%",1280,"1,33%","1,88%",497,"0,52%","0,73%",Voix 16,
30,Gard,30004,4ème circonscription,95047,66206,"69,66%",28841,"30,34%",64421,"67,78%","97,30%",1230,"1,29%","1,86%",555,"0,58%","0,84%",Voix 16,
30,Gard,30005,5ème circonscription,98971,69605,"70,33%",29366,"29,67%",67305,"68,00%","96,70%",1571,"1,59%","2,26%",729,"0,74%","1,05%",Voix 16,
30,Gard,30006,6ème circonscription,85573,56707,"66,27%",28866,"33,73%",55584,"64,96%","98,02%",796,"0,93%","1,40%",327,"0,38%","0,58%",Voix 16,
30,Gard,30001,1ère circonscription,90362,57932,"64,11%",32430,"35,89%",56698,"62,75%","97,87%",870,"0,96%","1,50%",364,"0,40%","0,63%",% Voix/inscrits 16,
30,Gard,30002,2ème circonscription,96319,67352,"69,93%",28967,"30,07%",65928,"68,45%","97,89%",968,"1,00%","1,44%",456,"0,47%","0,68%",% Voix/inscrits 16,
30,Gard,30003,3ème circonscription,95926,68042,"70,93%",27884,"29,07%",66265,"69,08%","97,39%",1280,"1,33%","1,88%",497,"0,52%","0,73%",% Voix/inscrits 16,
30,Gard,30004,4ème circonscription,95047,66206,"69,66%",28841,"30,34%",64421,"67,78%","97,30%",1230,"1,29%","1,86%",555,"0,58%","0,84%",% Voix/inscrits 16,
30,Gard,30005,5ème circonscription,98971,69605,"70,33%",29366,"29,67%",67305,"68,00%","96,70%",1571,"1,59%","2,26%",729,"0,74%","1,05%",% Voix/inscrits 16,
30,Gard,30006,6ème circonscription,85573,56707,"66,27%",28866,"33,73%",55584,"64,96%","98,02%",796,"0,93%","1,40%",327,"0,38%","0,58%",% Voix/inscrits 16,
30,Gard,30001,1ère circonscription,90362,57932,"64,11%",32430,"35,89%",56698,"62,75%","97,87%",870,"0,96%","1,50%",364,"0,40%","0,63%",% Voix/exprimés 16,
30,Gard,30002,2ème circonscription,96319,67352,"69,93%",28967,"30,07%",65928,"68,45%","97,89%",968,"1,00%","1,44%",456,"0,47%","0,68%",% Voix/exprimés 16,
30,Gard,30003,3ème circonscription,95926,68042,"70,93%",27884,"29,07%",66265,"69,08%","97,39%",1280,"1,33%","1,88%",497,"0,52%","0,73%",% Voix/exprimés 16,
30,Gard,30004,4ème circonscription,95047,66206,"69,66%",28841,"30,34%",64421,"67,78%","97,30%",1230,"1,29%","1,86%",555,"0,58%","0,84%",% Voix/exprimés 16,
30,Gard,30005,5ème circonscription,98971,69605,"70,33%",29366,"29,67%",67305,"68,00%","96,70%",1571,"1,59%","2,26%",729,"0,74%","1,05%",% Voix/exprimés 16,
30,Gard,30006,6ème circonscription,85573,56707,"66,27%",28866,"33,73%",55584,"64,96%","98,02%",796,"0,93%","1,40%",327,"0,38%","0,58%",% Voix/exprimés 16,
30,Gard,30001,1ère circonscription,90362,57932,"64,11%",32430,"35,89%",56698,"62,75%","97,87%",870,"0,96%","1,50%",364,"0,40%","0,63%",Elu 16,
30,Gard,30002,2ème circonscription,96319,67352,"69,93%",28967,"30,07%",65928,"68,45%","97,89%",968,"1,00%","1,44%",456,"0,47%","0,68%",Elu 16,
30,Gard,30003,3ème circonscription,95926,68042,"70,93%",27884,"29,07%",66265,"69,08%","97,39%",1280,"1,33%","1,88%",497,"0,52%","0,73%",Elu 16,
30,Gard,30004,4ème circonscription,95047,66206,"69,66%",28841,"30,34%",64421,"67,78%","97,30%",1230,"1,29%","1,86%",555,"0,58%","0,84%",Elu 16,
30,Gard,30005,5ème circonscription,98971,69605,"70,33%",29366,"29,67%",67305,"68,00%","96,70%",1571,"1,59%","2,26%",729,"0,74%","1,05%",Elu 16,
30,Gard,30006,6ème circonscription,85573,56707,"66,27%",28866,"33,73%",55584,"64,96%","98,02%",796,"0,93%","1,40%",327,"0,38%","0,58%",Elu 16,
30,Gard,30001,1ère circonscription,90362,57932,"64,11%",32430,"35,89%",56698,"62,75%","97,87%",870,"0,96%","1,50%",364,"0,40%","0,63%",Numéro de panneau 17,
30,Gard,30002,2ème circonscription,96319,67352,"69,93%",28967,"30,07%",65928,"68,45%","97,89%",968,"1,00%","1,44%",456,"0,47%","0,68%",Numéro de panneau 17,
30,Gard,30003,3ème circonscription,95926,68042,"70,93%",27884,"29,07%",66265,"69,08%","97,39%",1280,"1,33%","1,88%",497,"0,52%","0,73%",Numéro de panneau 17,
30,Gard,30004,4ème circonscription,95047,66206,"69,66%",28841,"30,34%",64421,"67,78%","97,30%",1230,"1,29%","1,86%",555,"0,58%","0,84%",Numéro de panneau 17,
30,Gard,30005,5ème circonscription,98971,69605,"70,33%",29366,"29,67%",67305,"68,00%","96,70%",1571,"1,59%","2,26%",729,"0,74%","1,05%",Numéro de panneau 17,
30,Gard,30006,6ème circonscription,85573,56707,"66,27%",28866,"33,73%",55584,"64,96%","98,02%",796,"0,93%","1,40%",327,"0,38%","0,58%",Numéro de panneau 17,
30,Gard,30001,1ère circonscription,90362,57932,"64,11%",32430,"35,89%",56698,"62,75%","97,87%",870,"0,96%","1,50%",364,"0,40%","0,63%",Nuance candidat 17,
30,Gard,30002,2ème circonscription,96319,67352,"69,93%",28967,"30,07%",65928,"68,45%","97,89%",968,"1,00%","1,44%",456,"0,47%","0,68%",Nuance candidat 17,
30,Gard,30003,3ème circonscription,95926,68042,"70,93%",27884,"29,07%",66265,"69,08%","97,39%",1280,"1,33%","1,88%",497,"0,52%","0,73%",Nuance candidat 17,
30,Gard,30004,4ème circonscription,95047,66206,"69,66%",28841,"30,34%",64421,"67,78%","97,30%",1230,"1,29%","1,86%",555,"0,58%","0,84%",Nuance candidat 17,
30,Gard,30005,5ème circonscription,98971,69605,"70,33%",29366,"29,67%",67305,"68,00%","96,70%",1571,"1,59%","2,26%",729,"0,74%","1,05%",Nuance candidat 17,
30,Gard,30006,6ème circonscription,85573,56707,"66,27%",28866,"33,73%",55584,"64,96%","98,02%",796,"0,93%","1,40%",327,"0,38%","0,58%",Nuance candidat 17,
30,Gard,30001,1ère circonscription,90362,57932,"64,11%",32430,"35,89%",56698,"62,75%","97,87%",870,"0,96%","1,50%",364,"0,40%","0,63%",Nom candidat 17,
30,Gard,30002,2ème circonscription,96319,67352,"69,93%",28967,"30,07%",65928,"68,45%","97,89%",968,"1,00%","1,44%",456,"0,47%","0,68%",Nom candidat 17,
30,Gard,30003,3ème circonscription,95926,68042,"70,93%",27884,"29,07%",66265,"69,08%","97,39%",1280,"1,33%","1,88%",497,"0,52%","0,73%",Nom candidat 17,
30,Gard,30004,4ème circonscription,95047,66206,"69,66%",28841,"30,34%",64421,"67,78%","97,30%",1230,"1,29%","1,86%",555,"0,58%","0,84%",Nom candidat 17,
30,Gard,30005,5ème circonscription,98971,69605,"70,33%",29366,"29,67%",67305,"68,00%","96,70%",1571,"1,59%","2,26%",729,"0,74%","1,05%",Nom candidat 17,
30,Gard,30006,6ème circonscription,85573,56707,"66,27%",28866,"33,73%",55584,"64,96%","98,02%",796,"0,93%","1,40%",327,"0,38%","0,58%",Nom candidat 17,
30,Gard,30001,1ère circonscription,90362,57932,"64,11%",32430,"35,89%",56698,"62,75%","97,87%",870,"0,96%","1,50%",364,"0,40%","0,63%",Prénom candidat 17,
30,Gard,30002,2ème circonscription,96319,67352,"69,93%",28967,"30,07%",65928,"68,45%","97,89%",968,"1,00%","1,44%",456,"0,47%","0,68%",Prénom candidat 17,
30,Gard,30003,3ème circonscription,95926,68042,"70,93%",27884,"29,07%",66265,"69,08%","97,39%",1280,"1,33%","1,88%",497,"0,52%","0,73%",Prénom candidat 17,
30,Gard,30004,4ème circonscription,95047,66206,"69,66%",28841,"30,34%",64421,"67,78%","97,30%",1230,"1,29%","1,86%",555,"0,58%","0,84%",Prénom candidat 17,
30,Gard,30005,5ème circonscription,98971,69605,"70,33%",29366,"29,67%",67305,"68,00%","96,70%",1571,"1,59%","2,26%",729,"0,74%","1,05%",Prénom candidat 17,
30,Gard,30006,6ème circonscription,85573,56707,"66,27%",28866,"33,73%",55584,"64,96%","98,02%",796,"0,93%","1,40%",327,"0,38%","0,58%",Prénom candidat 17,
30,Gard,30001,1ère circonscription,90362,57932,"64,11%",32430,"35,89%",56698,"62,75%","97,87%",870,"0,96%","1,50%",364,"0,40%","0,63%",Sexe candidat 17,
30,Gard,30002,2ème circonscription,96319,67352,"69,93%",28967,"30,07%",65928,"68,45%","97,89%",968,"1,00%","1,44%",456,"0,47%","0,68%",Sexe candidat 17,
30,Gard,30003,3ème circonscription,95926,68042,"70,93%",27884,"29,07%",66265,"69,08%","97,39%",1280,"1,33%","1,88%",497,"0,52%","0,73%",Sexe candidat 17,
30,Gard,30004,4ème circonscription,95047,66206,"69,66%",28841,"30,34%",64421,"67,78%","97,30%",1230,"1,29%","1,86%",555,"0,58%","0,84%",Sexe candidat 17,
30,Gard,30005,5ème circonscription,98971,69605,"70,33%",29366,"29,67%",67305,"68,00%","96,70%",1571,"1,59%","2,26%",729,"0,74%","1,05%",Sexe candidat 17,
30,Gard,30006,6ème circonscription,85573,56707,"66,27%",28866,"33,73%",55584,"64,96%","98,02%",796,"0,93%","1,40%",327,"0,38%","0,58%",Sexe candidat 17,
30,Gard,30001,1ère circonscription,90362,57932,"64,11%",32430,"35,89%",56698,"62,75%","97,87%",870,"0,96%","1,50%",364,"0,40%","0,63%",Voix 17,
30,Gard,30002,2ème circonscription,96319,67352,"69,93%",28967,"30,07%",65928,"68,45%","97,89%",968,"1,00%","1,44%",456,"0,47%","0,68%",Voix 17,
30,Gard,30003,3ème circonscription,95926,68042,"70,93%",27884,"29,07%",66265,"69,08%","97,39%",1280,"1,33%","1,88%",497,"0,52%","0,73%",Voix 17,
30,Gard,30004,4ème circonscription,95047,66206,"69,66%",28841,"30,34%",64421,"67,78%","97,30%",1230,"1,29%","1,86%",555,"0,58%","0,84%",Voix 17,
30,Gard,30005,5ème circonscription,98971,69605,"70,33%",29366,"29,67%",67305,"68,00%","96,70%",1571,"1,59%","2,26%",729,"0,74%","1,05%",Voix 17,
30,Gard,30006,6ème circonscription,85573,56707,"66,27%",28866,"33,73%",55584,"64,96%","98,02%",796,"0,93%","1,40%",327,"0,38%","0,58%",Voix 17,
30,Gard,30001,1ère circonscription,90362,57932,"64,11%",32430,"35,89%",56698,"62,75%","97,87%",870,"0,96%","1,50%",364,"0,40%","0,63%",% Voix/inscrits 17,
30,Gard,30002,2ème circonscription,96319,67352,"69,93%",28967,"30,07%",65928,"68,45%","97,89%",968,"1,00%","1,44%",456,"0,47%","0,68%",% Voix/inscrits 17,
30,Gard,30003,3ème circonscription,95926,68042,"70,93%",27884,"29,07%",66265,"69,08%","97,39%",1280,"1,33%","1,88%",497,"0,52%","0,73%",% Voix/inscrits 17,
30,Gard,30004,4ème circonscription,95047,66206,"69,66%",28841,"30,34%",64421,"67,78%","97,30%",1230,"1,29%","1,86%",555,"0,58%","0,84%",% Voix/inscrits 17,
30,Gard,30005,5ème circonscription,98971,69605,"70,33%",29366,"29,67%",67305,"68,00%","96,70%",1571,"1,59%","2,26%",729,"0,74%","1,05%",% Voix/inscrits 17,
30,Gard,30006,6ème circonscription,85573,56707,"66,27%",28866,"33,73%",55584,"64,96%","98,02%",796,"0,93%","1,40%",327,"0,38%","0,58%",% Voix/inscrits 17,
30,Gard,30001,1ère circonscription,90362,57932,"64,11%",32430,"35,89%",56698,"62,75%","97,87%",870,"0,96%","1,50%",364,"0,40%","0,63%",% Voix/exprimés 17,
30,Gard,30002,2ème circonscription,96319,67352,"69,93%",28967,"30,07%",65928,"68,45%","97,89%",968,"1,00%","1,44%",456,"0,47%","0,68%",% Voix/exprimés 17,
30,Gard,30003,3ème circonscription,95926,68042,"70,93%",27884,"29,07%",66265,"69,08%","97,39%",1280,"1,33%","1,88%",497,"0,52%","0,73%",% Voix/exprimés 17,
30,Gard,30004,4ème circonscription,95047,66206,"69,66%",28841,"30,34%",64421,"67,78%","97,30%",1230,"1,29%","1,86%",555,"0,58%","0,84%",% Voix/exprimés 17,
30,Gard,30005,5ème circonscription,98971,69605,"70,33%",29366,"29,67%",67305,"68,00%","96,70%",1571,"1,59%","2,26%",729,"0,74%","1,05%",% Voix/exprimés 17,
30,Gard,30006,6ème circonscription,85573,56707,"66,27%",28866,"33,73%",55584,"64,96%","98,02%",796,"0,93%","1,40%",327,"0,38%","0,58%",% Voix/exprimés 17,
30,Gard,30001,1ère circonscription,90362,57932,"64,11%",32430,"35,89%",56698,"62,75%","97,87%",870,"0,96%","1,50%",364,"0,40%","0,63%",Elu 17,
30,Gard,30002,2ème circonscription,96319,67352,"69,93%",28967,"30,07%",65928,"68,45%","97,89%",968,"1,00%","1,44%",456,"0,47%","0,68%",Elu 17,
30,Gard,30003,3ème circonscription,95926,68042,"70,93%",27884,"29,07%",66265,"69,08%","97,39%",1280,"1,33%","1,88%",497,"0,52%","0,73%",Elu 17,
30,Gard,30004,4ème circonscription,95047,66206,"69,66%",28841,"30,34%",64421,"67,78%","97,30%",1230,"1,29%","1,86%",555,"0,58%","0,84%",Elu 17,
